"","location","year","tmax_avg_0","tmax_avg_1","tmax_avg_2","tmax_avg_3","tmax_avg_4","tmin_avg_0","tmin_avg_1","tmin_avg_2","tmin_avg_3","tmin_avg_4","prcp_avg_0","prcp_avg_1","prcp_avg_2","prcp_avg_3","prcp_avg_4","prcp_tot_0","prcp_tot_1","prcp_tot_2","prcp_tot_3","prcp_tot_4","snwd_avg_0","snwd_avg_1","snwd_avg_2","snwd_avg_3","snwd_avg_4","snwd_tot_0","snwd_tot_1","snwd_tot_2","snwd_tot_3","snwd_tot_4","sunlight_avg_1","sunlight_avg_2","sunlight_avg_3","sunlight_avg_4","sunlight_avg_0","lat","long","alt","bloom_date","bloom_doy"
"62","washingtondc",2011,50.4516129032258,41.8214285714286,97.3333333333333,144.166666666667,204.103448275862,-33.8709677419355,-49.0714285714286,-19.1923076923077,16.3333333333333,89.6896551724138,14.2903225806452,26.4642857142857,15.3333333333333,35.7333333333333,28.4137931034483,443,741,414,1072,824,0.892857142857143,8.76923076923077,5.31578947368421,0,NA,25,228,101,0,0,7047.72258064516,11716.9642857143,15403.364516129,18228.9433333333,6803.78387096774,38.8853496,-77.0386278,0,"2011-03-29",88
"63","washingtondc",2012,114.896551724138,93.5806451612903,123.857142857143,200.354838709677,206.535714285714,2.72413793103448,-18.6451612903226,0.785714285714286,63.9354838709677,77.6071428571429,42.4137931034483,16.1612903225806,7.25,32.8064516129032,18.6428571428571,1230,501,203,1017,522,NA,8.33333333333333,0,0,NA,0,25,0,0,0,NA,NA,NA,NA,7706.87741935484,38.8853496,-77.0386278,0,"2012-03-20",80
"64","washingtondc",2013,106.709677419355,79.8709677419355,70.25,110.346153846154,205.321428571429,16.8709677419355,-11.6451612903226,-16.4285714285714,8.80769230769231,77.75,26.9032258064516,21.2903225806452,15.2142857142857,16.8636363636364,26.2857142857143,834,660,426,371,736,0,6.25,0,17,NA,0,25,0,51,0,NA,NA,NA,NA,NA,38.8853496,-77.0386278,0,"2013-04-09",99
"65","washingtondc",2014,101.222222222222,37.3103448275862,68.4545454545455,98.7096774193548,203.448275862069,13.4444444444444,-62.8965517241379,-39.0454545454545,-12.1612903225806,68,45.6538461538462,16.962962962963,18.25,31.9032258064516,39.8620689655172,1187,458,365,989,1156,2.5,20.0526315789474,16.4117647058824,26.7368421052632,NA,25,381,279,508,0,NA,NA,NA,NA,NA,38.8853496,-77.0386278,0,"2014-04-10",100
"66","washingtondc",2015,100.806451612903,51.5806451612903,37.9230769230769,109.448275862069,199.8,11.5806451612903,-39.4838709677419,-67.9230769230769,-6.89655172413793,77.4333333333333,28.1612903225806,25.0967741935484,16.2592592592593,35.4333333333333,27.2333333333333,873,778,439,1063,817,0,15.2,23.9444444444444,11.625,0,0,228,431,279,0,NA,NA,NA,NA,NA,38.8853496,-77.0386278,0,"2015-04-10",100
"67","washingtondc",2016,157.51724137931,62.9032258064516,93.3103448275862,170.225806451613,195.466666666667,62.7241379310345,-42,-9.58620689655172,53.0322580645161,65.7666666666667,43.3870967741936,10.8214285714286,35.8571428571429,11.3548387096774,16.8333333333333,1345,303,1004,352,505,0,129.181818181818,7.65,1.31578947368421,0,0,1421,153,25,0,NA,NA,NA,NA,NA,38.8853496,-77.0386278,0,"2016-03-25",85
"68","washingtondc",2017,95.4838709677419,88.7096774193548,138.481481481481,132.133333333333,223.966666666667,-1.25806451612903,13.2903225806452,13.5555555555556,14.8333333333333,109.266666666667,32.258064516129,24.6774193548387,3.7037037037037,25.0322580645161,32.3,1000,765,100,776,969,0,0.833333333333333,0,4.20833333333333,0,0,25,0,101,0,NA,NA,NA,NA,NA,38.8853496,-77.0386278,0,"2017-03-25",84
"69","washingtondc",2018,78.5161290322581,66.8275862068966,114.615384615385,107.931034482759,176.633333333333,-11.2903225806452,-39.4827586206897,20.0384615384615,5.19354838709677,59.7666666666667,5.51612903225806,7.6,35.5384615384615,18.6774193548387,33.5,171,228,924,579,1005,0.806451612903226,1.72413793103448,0,2.45161290322581,0,25,50,0,76,0,NA,NA,NA,NA,NA,38.8853496,-77.0386278,0,"2018-04-05",95
"70","washingtondc",2019,99.0645161290323,75.8064516129032,88.7692307692308,119.068965517241,211.666666666667,5.70967741935484,-22.3870967741935,-10.1538461538462,10.8620689655172,97.4333333333333,47.3870967741936,29.4666666666667,27.8846153846154,35.4666666666667,26.7,1469,884,725,1064,801,0,23.7333333333333,1.85185185185185,0,0,0,712,50,0,0,NA,NA,NA,NA,NA,38.8853496,-77.0386278,0,"2019-04-01",91
"71","washingtondc",2020,96.1724137931034,95.8333333333333,117.206896551724,160.612903225806,176.866666666667,3.20689655172414,2.6,11.2413793103448,49.8709677419355,67.9666666666667,30.9655172413793,23.7333333333333,33.1379310344828,21.0967741935484,49.6666666666667,898,712,961,654,1490,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,38.8853496,-77.0386278,0,"2020-03-20",80
"72","washingtondc",2021,93.1851851851852,73.741935483871,60.8214285714286,156.966666666667,200,-0.0689655172413793,-10.0645161290323,-11.1428571428571,36.3333333333333,81.6333333333333,56.8965517241379,14.5806451612903,38.7857142857143,31,27,1650,452,1086,930,810,0,0.806451612903226,3.64285714285714,0,0,0,25,102,0,0,NA,NA,NA,NA,NA,38.8853496,-77.0386278,0,"2021-03-28",87
"73","liestal",1954,53.8064516129032,14.9032258064516,36.2857142857143,130.645161290323,126.233333333333,11.4516129032258,-34.8709677419355,-36.1785714285714,15.1290322580645,27.4,6.16129032258065,21.0645161290323,15.2857142857143,8.96774193548387,23.9333333333333,191,653,428,278,718,2.58064516129032,24.5161290322581,14.2857142857143,0,0,80,760,400,0,0,NA,NA,NA,NA,NA,47.4814,7.730519,350,"1954-04-26",116
"74","liestal",1955,71.8064516129032,42.3870967741936,47.8571428571429,89.1935483870968,162.633333333333,21.1935483870968,-12.0967741935484,-10,-5.03225806451613,31.0666666666667,29.3548387096774,37.7741935483871,37.2142857142857,12.8709677419355,10.2,910,1171,1042,399,306,0,10,22.1428571428571,1.61290322580645,0,0,310,620,50,0,NA,NA,NA,NA,NA,47.4814,7.730519,350,"1955-04-26",116
"75","liestal",1956,77.741935483871,62.6451612903226,-38.8965517241379,109.129032258065,138,22.0967741935484,-0.0967741935483871,-129.551724137931,11.0645161290323,33.5666666666667,38.1935483870968,28.0645161290323,6.96551724137931,12.2903225806452,31.9,1184,870,202,381,957,0,0,81.7241379310345,0,0,0,0,2370,0,0,NA,NA,NA,NA,NA,47.4814,7.730519,350,"1956-04-27",118
"76","liestal",1957,47.5806451612903,25.8064516129032,93.2857142857143,153.935483870968,154.866666666667,-0.451612903225806,-34.3548387096774,23.5714285714286,46.4516129032258,45.5,8.58064516129032,17.9032258064516,44.75,21.1612903225806,10.5333333333333,266,555,1253,656,316,10.3225806451613,31.9354838709677,8.57142857142857,0,0,320,990,240,0,0,NA,NA,NA,NA,NA,47.4814,7.730519,350,"1957-03-25",84
"77","liestal",1958,39.8064516129032,43.4193548387097,89.25,77.6774193548387,125.666666666667,-10.5161290322581,-11.4838709677419,8.96428571428571,-16,17.2,16.9354838709677,23.8387096774194,52.1071428571429,11.5483870967742,18.3333333333333,525,739,1459,358,550,0,39.6774193548387,25.3571428571429,4.19354838709677,0.666666666666667,0,1230,710,130,20,NA,NA,NA,NA,NA,47.4814,7.730519,350,"1958-04-25",115
"78","liestal",1959,62.3225806451613,46.3870967741936,79.7142857142857,138.709677419355,167.466666666667,5.16129032258065,-18,-14.7857142857143,44.8387096774194,48.9666666666667,26.6129032258065,34.9354838709677,1.96428571428571,27.0967741935484,39.0333333333333,825,1083,55,840,1171,0,12.9032258064516,0,0,0,0,400,0,0,0,NA,NA,NA,NA,NA,47.4814,7.730519,350,"1959-04-02",92
"79","liestal",1960,63.0967741935484,33.0967741935484,68.5172413793103,120.032258064516,155.533333333333,18.4193548387097,-24.1290322580645,0.96551724137931,34.2903225806452,43.9666666666667,24.8064516129032,22.6774193548387,20.551724137931,17.3548387096774,12.1333333333333,769,703,596,538,364,0,24.8387096774194,4.13793103448276,0,0,0,770,120,0,0,NA,NA,NA,NA,NA,47.4814,7.730519,350,"1960-04-03",94
"80","liestal",1961,40.6129032258064,34.4516129032258,111.785714285714,149.645161290323,180.7,-3.61290322580645,-7.93548387096774,26.3928571428571,18.6774193548387,85.4666666666667,15.5483870967742,23.0645161290323,19.2142857142857,14.5483870967742,32.5,482,715,538,451,975,2.58064516129032,0.32258064516129,0,0,0,80,10,0,0,0,NA,NA,NA,NA,NA,47.4814,7.730519,350,"1961-03-20",79
"81","liestal",1962,53.2903225806452,56.6451612903226,51.3571428571429,71.9354838709677,159.8,-3.54838709677419,8.06451612903226,-14.5357142857143,-9.93548387096774,49.6333333333333,36.9354838709677,37.8387096774194,31.2142857142857,33,11.7666666666667,1145,1173,874,1023,353,0,47.0967741935484,18.9285714285714,6.12903225806452,0,0,1460,530,190,0,NA,NA,NA,NA,NA,47.4814,7.730519,350,"1962-04-25",115
"82","liestal",1963,7.16129032258065,-19.4516129032258,1.10714285714286,94.2903225806452,157.833333333333,-44.0645161290323,-77.8064516129032,-62.5714285714286,10.1290322580645,60.0333333333333,31.7096774193548,12.0967741935484,17.4285714285714,20.9354838709677,14.2,983,375,488,649,426,3.2258064516129,44.1935483870968,62.1428571428571,1.61290322580645,0,100,1370,1740,50,0,NA,NA,NA,NA,NA,47.4814,7.730519,350,"1963-04-24",114
"83","liestal",1964,2.45161290322581,9.03225806451613,76.551724137931,73.8064516129032,165.233333333333,-35.3225806451613,-33.0645161290323,1.79310344827586,13.1612903225806,58.2333333333333,1.67741935483871,3.25806451612903,15.448275862069,31.8064516129032,18,52,101,448,986,540,0,4.83870967741935,0.689655172413793,6.7741935483871,0,0,150,20,210,0,NA,NA,NA,NA,NA,47.4814,7.730519,350,"1964-04-16",107
"84","liestal",1965,26.8387096774194,46.741935483871,23.4642857142857,100.516129032258,129.733333333333,-13.7741935483871,-2.87096774193548,-41.2857142857143,16.4516129032258,36.8,8.74193548387097,28.5161290322581,11.4285714285714,33.9032258064516,34.2666666666667,271,884,320,1051,1028,21.9354838709677,12.9032258064516,15.7142857142857,16.1290322580645,0,680,400,440,500,0,NA,NA,NA,NA,NA,47.4814,7.730519,350,"1965-04-12",102
"85","liestal",1966,71.0645161290323,19.3870967741935,104.785714285714,100.225806451613,165.633333333333,17.0322580645161,-43.6129032258064,35.5714285714286,11.6129032258065,68.4333333333333,53.741935483871,17.5161290322581,30.1428571428571,29.3548387096774,31.9,1666,543,844,910,957,1.29032258064516,46.1290322580645,0,1.29032258064516,0,40,1430,0,40,0,NA,NA,NA,NA,NA,47.4814,7.730519,350,"1966-04-08",98
"86","liestal",1967,62.3870967741936,40.9677419354839,90.3928571428571,121.709677419355,144.5,9,-7.7741935483871,3.10714285714286,30.9354838709677,28.6333333333333,32.5161290322581,12.258064516129,16.8928571428571,20.7096774193548,11.5333333333333,1008,380,473,642,346,3.54838709677419,0.32258064516129,0,0,0,110,10,0,0,0,NA,NA,NA,NA,NA,47.4814,7.730519,350,"1967-04-04",94
"87","liestal",1968,25.1612903225806,33.7096774193548,63.0689655172414,115.096774193548,168.866666666667,-33.6129032258064,-24.3225806451613,-3.24137931034483,1.70967741935484,36.3333333333333,27.741935483871,41.7096774193548,28.0344827586207,18.7096774193548,25.6666666666667,860,1293,813,580,770,14.8387096774194,90.6451612903226,0,0,0,460,2810,0,0,0,NA,NA,NA,NA,NA,47.4814,7.730519,350,"1968-04-12",103
"88","liestal",1969,24.9032258064516,40.8064516129032,34.3928571428571,90.5161290322581,136.866666666667,-18.5483870967742,-13.0645161290323,-40.5357142857143,3.74193548387097,29.4666666666667,18.9677419354839,12.7096774193548,35.8571428571429,21.1935483870968,31.1666666666667,588,394,1004,657,935,8.06451612903226,32.9032258064516,62.1428571428571,0,0,250,1020,1740,0,0,NA,NA,NA,NA,NA,47.4814,7.730519,350,"1969-04-23",113
"89","liestal",1970,-0.903225806451613,28.7741935483871,56.5,72.9677419354839,120.266666666667,-50.5806451612903,-15.5806451612903,-0.392857142857143,-1,35.9666666666667,25.6774193548387,20.5483870967742,66.0357142857143,19.258064516129,54.7666666666667,796,637,1849,597,1643,13.5483870967742,0,7.85714285714286,16.4516129032258,4,420,0,220,510,120,NA,NA,NA,NA,NA,47.4814,7.730519,350,"1970-04-24",114
"90","liestal",1971,29.2258064516129,22.9032258064516,55.8928571428571,71.3870967741936,189.133333333333,-15.3870967741935,-38.4516129032258,-7.5,-12.4516129032258,50.3333333333333,6.87096774193548,9.80645161290323,15.7142857142857,15.3870967741935,6.03333333333333,213,304,440,477,181,1.33333333333333,32.5806451612903,1.07142857142857,2.58064516129032,0,40,1010,30,80,0,NA,NA,NA,NA,NA,47.4814,7.730519,350,"1971-04-17",107
"91","liestal",1972,49.6129032258064,32.4838709677419,72.7241379310345,136.096774193548,131.433333333333,6.54838709677419,-6.48387096774194,13.3448275862069,25.1290322580645,54,8.67741935483871,5.48387096774194,7.03448275862069,8.96774193548387,34.1,269,170,204,278,1023,0.645161290322581,2.90322580645161,1.03448275862069,0,0,20,90,30,0,0,NA,NA,NA,NA,NA,47.4814,7.730519,350,"1972-04-06",97
"92","liestal",1973,29.6774193548387,21.2258064516129,49.5,98.9032258064516,119.1,-15.3870967741935,-23.7741935483871,-10.8571428571429,4.2258064516129,23.5333333333333,17.7096774193548,17.4193548387097,16.3571428571429,7.67741935483871,28.9,549,540,458,238,867,0.32258064516129,1.61290322580645,2.5,4.51612903225806,0.666666666666667,10,50,70,140,20,NA,NA,NA,NA,NA,47.4814,7.730519,350,"1973-04-29",119
"93","liestal",1974,34.2258064516129,71.4838709677419,78.6785714285714,122.935483870968,158.666666666667,-16.4516129032258,20.7741935483871,20.1785714285714,41.0967741935484,30.4666666666667,23.7741935483871,27.0967741935484,19.1428571428571,16.1290322580645,7,737,840,536,500,210,24.1935483870968,0,0,0,0,750,0,0,0,0,NA,NA,NA,NA,NA,47.4814,7.730519,350,"1974-04-02",92
"94","liestal",1975,80.9677419354839,72.9677419354839,78.5357142857143,83.3548387096774,142.466666666667,28.741935483871,20.9032258064516,-0.928571428571429,17.8709677419355,40.9,38.4516129032258,34.741935483871,4.28571428571429,16.8387096774194,28.6666666666667,1192,1077,120,522,860,0,0,0,6.45161290322581,0.666666666666667,0,0,0,200,20,NA,NA,NA,NA,NA,47.4814,7.730519,350,"1975-04-18",108
"95","liestal",1976,28.741935483871,48.1612903225806,64.6206896551724,100.806451612903,153.533333333333,-14.2258064516129,-6.80645161290323,1.55172413793103,-0.0645161290322581,28.2333333333333,5.12903225806452,21.0322580645161,19.1379310344828,6.2258064516129,13.9666666666667,159,652,555,193,419,21.9354838709677,23.5483870967742,15.8620689655172,0,1.66666666666667,680,730,460,0,50,NA,NA,NA,NA,NA,47.4814,7.730519,350,"1976-04-11",102
"96","liestal",1977,25.9677419354839,34.6774193548387,92.3928571428571,137.290322580645,121.966666666667,-17.1935483870968,-5.16129032258065,29.6785714285714,44.8709677419355,32.8,34.9677419354839,36.258064516129,61.9642857142857,19.2903225806452,53.2,1084,1124,1735,598,1596,28.3870967741935,56.1290322580645,3.57142857142857,0,0,880,1740,100,0,0,NA,NA,NA,NA,NA,47.4814,7.730519,350,"1977-03-21",80
"97","liestal",1978,50.4193548387097,40.3225806451613,37.8214285714286,114.612903225806,136.466666666667,5.61290322580645,-2.74193548387097,-6.82142857142857,25.6129032258065,37.4666666666667,23.4193548387097,22.4838709677419,33,43.5806451612903,20.2,726,697,924,1351,606,0,3.2258064516129,24.2857142857143,0,0,0,100,680,0,0,NA,NA,NA,NA,NA,47.4814,7.730519,350,"1978-04-18",108
"98","liestal",1979,56.4516129032258,12.0645161290323,55.7857142857143,104.870967741935,129.6,7.19354838709677,-43.6774193548387,2.25,35.5161290322581,39.2666666666667,41.3548387096774,32.7741935483871,40.1071428571429,42.3225806451613,30.6666666666667,1282,1016,1123,1312,920,15.1612903225806,33.5483870967742,5,0,0,470,1040,140,0,0,NA,NA,NA,NA,NA,47.4814,7.730519,350,"1979-04-15",105
"99","liestal",1980,83.4193548387097,25.3225806451613,85.8275862068966,104.193548387097,128.166666666667,20.4516129032258,-17.5806451612903,15.9310344827586,25.2903225806452,34.4,25.0645161290323,36,18.551724137931,30.1290322580645,13.9333333333333,777,1116,538,934,418,3.2258064516129,22.258064516129,0,0,0,100,690,0,0,0,NA,NA,NA,NA,NA,47.4814,7.730519,350,"1980-04-13",104
"100","liestal",1981,30.741935483871,23.4193548387097,38.7857142857143,133.806451612903,165.666666666667,-24.6129032258065,-32.2258064516129,-25.9285714285714,49.5483870967742,54.7,20.9677419354839,37.0322580645161,22.4642857142857,46.0645161290323,9.4,650,1148,629,1428,282,29.3548387096774,42.258064516129,2.14285714285714,0.967741935483871,0,910,1310,60,30,0,NA,NA,NA,NA,NA,47.4814,7.730519,350,"1981-04-02",92
"101","liestal",1982,48.9677419354839,34.7741935483871,57.0357142857143,104.58064516129,143.733333333333,-7.12903225806452,-13.7741935483871,-5.35714285714286,14.2903225806452,29.6,60.5806451612903,55.6451612903226,7.96428571428571,32.9354838709677,10.4,1878,1725,223,1021,312,29.3548387096774,40.6451612903226,6.78571428571429,0.32258064516129,0,910,1260,190,10,0,NA,NA,NA,NA,NA,47.4814,7.730519,350,"1982-04-18",108
"102","liestal",1983,68.4516129032258,66.5806451612903,40.2142857142857,113.225806451613,155.766666666667,18.6451612903226,11.2903225806452,-18.8928571428571,29.0645161290323,59.2,54.741935483871,28.3225806451613,26.5357142857143,30.4193548387097,43.2,1697,878,743,943,1296,0.645161290322581,2.58064516129032,2.85714285714286,0.32258064516129,0,20,80,80,10,0,NA,NA,NA,NA,NA,47.4814,7.730519,350,"1983-04-11",101
"103","liestal",1984,49.3548387096774,54.5806451612903,44.8965517241379,94.9677419354839,146.966666666667,-5.09677419354839,-3.35483870967742,-8.27586206896552,-6.32258064516129,30.4,21.8387096774194,39.8064516129032,26.5172413793103,12.5161290322581,8.8,677,1234,769,388,264,0.967741935483871,12.5806451612903,16.551724137931,9.67741935483871,0,30,390,480,300,0,NA,NA,NA,NA,NA,47.4814,7.730519,350,"1984-04-19",110
"104","liestal",1985,51.8064516129032,-14,55.1071428571429,89.0645161290323,153.766666666667,10.0322580645161,-74.6129032258064,-28.6785714285714,12.3225806451613,45.4666666666667,23.9354838709677,29.7741935483871,18.4285714285714,12.4516129032258,42.8666666666667,742,923,516,386,1286,0,70.9677419354839,43.9285714285714,1.61290322580645,0,0,2200,1230,50,0,NA,NA,NA,NA,NA,47.4814,7.730519,350,"1985-04-16",106
"105","liestal",1986,73.6451612903226,53.4516129032258,-8.71428571428571,94.0322580645161,118.433333333333,12,-3.48387096774194,-67.0714285714286,2.51612903225806,43.7333333333333,19.3225806451613,45.5483870967742,17.8928571428571,17.2903225806452,60.5333333333333,599,1412,501,536,1816,1.29032258064516,20.6451612903226,111.071428571429,50.9677419354839,0.333333333333333,40,640,3110,1580,10,NA,NA,NA,NA,NA,47.4814,7.730519,350,"1986-05-01",121
"106","liestal",1987,55.3548387096774,-3.2258064516129,49.1428571428571,76.2258064516129,174.1,3.06451612903226,-56.9354838709677,3.25,-3.45161290322581,52.1666666666667,29,13.0967741935484,31.6071428571429,17.0645161290323,21.6,899,406,885,529,648,15.8064516129032,41.9354838709677,17.8571428571429,5.48387096774194,0,490,1300,500,170,0,NA,NA,NA,NA,NA,47.4814,7.730519,350,"1987-04-22",112
"107","liestal",1988,58.0322580645161,82.4516129032258,69.3793103448276,83.2258064516129,162.733333333333,13.7741935483871,26.0967741935484,3.48275862068966,27.9032258064516,56.8666666666667,22.1935483870968,26.2258064516129,26.4137931034483,48.4193548387097,11.4666666666667,688,813,766,1501,344,0,0,10.3448275862069,1.61290322580645,0,0,0,300,50,0,NA,NA,NA,NA,NA,47.4814,7.730519,350,"1988-04-17",108
"108","liestal",1989,68.6774193548387,52.741935483871,76.3571428571429,150.774193548387,126.3,19.9032258064516,5.29032258064516,14.1428571428571,42.1290322580645,54.4666666666667,25.2903225806452,5.67741935483871,34,18.1612903225806,45.2666666666667,784,176,952,563,1358,0.967741935483871,0.645161290322581,0,0,0,30,20,0,0,0,NA,NA,NA,NA,NA,47.4814,7.730519,350,"1989-03-28",87
"109","liestal",1990,68.9032258064516,54.0645161290323,129.928571428571,143.612903225806,134.833333333333,9.29032258064516,-0.612903225806452,32.4285714285714,32.9677419354839,46.6333333333333,26.0967741935484,9.74193548387097,28.0357142857143,10.5161290322581,30.3,809,302,785,326,909,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,47.4814,7.730519,350,"1990-03-16",75
"110","liestal",1991,37.258064516129,51.2258064516129,45.3928571428571,129.290322580645,151.566666666667,-6,6.12903225806452,-35.9642857142857,50.0322580645161,36.6333333333333,38,16.0967741935484,8.64285714285714,24.8387096774194,10.9333333333333,1178,499,242,770,328,83.8709677419355,0.32258064516129,17.1428571428571,0,0,2600,10,480,0,0,NA,NA,NA,NA,NA,47.4814,7.730519,350,"1991-04-04",94
